PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
15,Red Wine,25,5267,5328,5354,61,87,61,0
5,Pina Colada,100,588,5359,5459,4771,4871,4771,0
18,Mojito,75,5393,5464,5540,71,147,71,0
24,Pina Colada,100,1418,5545,5645,4127,4227,4127,0
5,Vodka shot,20,5580,5650,5671,70,91,70,0
5,Gin and Tonic,40,5674,5676,5716,2,42,2,0
13,Pina Colada,100,1262,5721,5822,4459,4560,4459,0
24,Tequila shot,20,5766,5827,5847,61,81,61,0
5,Vodka shot,20,5826,5852,5872,26,46,26,0
24,Bloody Mary,70,5850,5878,5948,28,98,28,0
13,Margarita,75,5942,5953,6028,11,86,11,0
26,Pina Colada,100,1301,6033,6134,4732,4833,4732,0
13,Gin and Tonic,40,6109,6139,6179,30,70,30,0
24,Cosmopolitan,65,6098,6184,6250,86,152,86,0
26,Cider,25,6254,6255,6280,1,26,1,0
20,Pina Colada,100,1001,6286,6386,5285,5385,5285,0
13,Martini,60,6290,6391,6451,101,161,101,0
6,Pina Colada,100,2220,6456,6557,4236,4337,4236,0
20,Beer,25,6506,6562,6587,56,81,56,0
26,Pina Colada,100,6381,6592,6693,211,312,211,0
20,Draft Beer,50,6687,6698,6748,11,61,11,0
6,Mojito,75,6677,6753,6828,76,151,76,0
26,Cider,25,6813,6834,6859,21,46,21,0
9,Pina Colada,100,4260,6864,6964,2604,2704,2604,0
6,Draft Beer,50,6939,6970,7020,31,81,31,0
26,Draft Beer,50,6959,7025,7075,66,116,66,0
20,Pina Colada,100,6848,7081,7181,233,333,233,0
9,Beer,25,7085,7186,7211,101,126,101,0
29,B52,200,1823,7217,7417,5394,5594,5394,0
9,Draft Beer,50,7311,7422,7472,111,161,111,0
29,Mojito,75,7427,7478,7553,51,126,51,0
20,Pina Colada,100,7301,7558,7659,257,358,257,0
29,Tequila shot,20,7663,7664,7684,1,21,1,0
9,Martini,60,7573,7689,7750,116,177,116,0
19,B52,200,3797,7755,7955,3958,4158,3958,0
25,B52,200,1626,7960,8161,6334,6535,6334,0
19,Beer,25,7965,8166,8191,201,226,201,0
25,Beer,25,8171,8197,8222,26,51,26,0
28,B52,200,1793,8227,8427,6434,6634,6434,0
25,Martini,60,8322,8433,8493,111,171,111,0
28,Beer,25,8438,8498,8524,60,86,60,0
19,Pina Colada,100,8292,8529,8629,237,337,237,0
28,Vodka shot,20,8624,8634,8654,10,30,10,0
21,B52,200,1051,8660,8860,7609,7809,7609,0
19,Martini,60,8749,8865,8925,116,176,116,0
3,B52,200,599,8931,9131,8332,8532,8332,0
21,B52,200,8870,9136,9337,266,467,266,0
3,Martini,60,9141,9342,9402,201,261,201,0
21,Cider,25,9347,9407,9433,60,86,60,0
3,Martini,60,9513,9513,9573,0,60,0,0
21,Draft Beer,50,9533,9578,9628,45,95,45,0
21,Margarita,75,9729,9729,9804,0,75,0,0
