PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
11,Pina Colada,10,1271,1650,5567,379,4296,379,9
29,Draft Beer,10,3773,4167,5905,394,2132,394,4
25,Red Wine,5,4740,5141,5993,401,1253,401,2
19,Tequila shot,10,5165,5588,6008,423,843,423,1
12,Bloody Mary,10,3091,3509,6085,418,2994,418,6
7,White Wine,5,5069,5466,6342,397,1273,397,2
22,Cider,5,5100,5512,6368,412,1268,412,2
26,Red Wine,5,5256,5679,6533,423,1277,423,2
20,Beer,5,5393,5817,6698,424,1305,424,2
16,Martini,10,4171,4579,6759,408,2588,408,5
0,Pina Colada,10,2545,2950,6790,405,4245,405,9
24,Pina Colada,10,2569,2996,6852,427,4283,427,9
8,Cider,5,5627,6029,6863,402,1236,402,2
15,Martini,10,4811,5227,7356,416,2545,416,5
25,Red Wine,5,6143,6538,7397,395,1254,395,2
5,Pina Colada,10,3183,3601,7474,418,4291,418,9
9,Cosmopolitan,5,4475,4873,7485,398,3010,398,6
26,Tequila shot,10,6683,7100,7546,417,863,417,1
3,Draft Beer,10,5400,5833,7577,433,2177,433,4
28,Bloody Mary,10,4562,4964,7592,402,3030,402,6
7,Cider,5,6492,6914,7772,422,1280,422,2
17,Martini,10,5261,5694,7834,433,2573,433,5
4,Bloody Mary,10,4857,5288,7865,431,3008,431,6
13,Margarita,5,4562,4979,8012,417,3450,417,7
16,Cider,5,6870,7254,8114,384,1244,384,2
22,Gin and Tonic,10,6468,6868,8129,400,1661,400,3
6,Margarita,5,4840,5258,8246,418,3406,418,7
9,Tequila shot,10,7535,7931,8322,396,787,396,1
19,Martini,10,6011,6419,8521,408,2510,408,5
28,Vodka shot,10,7742,8149,8551,407,809,407,1
11,Cosmopolitan,5,5688,6106,8593,418,2905,418,6
8,Gin and Tonic,10,6963,7377,8623,414,1660,414,3
14,B52,10,700,872,8700,172,8000,172,19
5,Red Wine,5,7594,7992,8803,398,1209,398,2
10,Pina Colada,10,4648,5065,8834,417,4186,417,9
29,Cosmopolitan,5,6005,6404,8875,399,2870,399,6
23,Pina Colada,10,4776,5182,8921,406,4145,406,9
16,Beer,5,8214,8598,9362,384,1148,384,2
19,Vodka shot,10,8631,8988,9377,357,746,357,1
12,Mojito,5,6235,6646,9464,411,3229,411,7
14,Tequila shot,10,8710,9080,9479,370,769,370,1
6,Red Wine,5,8326,8721,9505,395,1179,395,2
8,Vodka shot,10,8733,9127,9520,394,787,394,1
27,B52,10,1350,1743,9706,393,8356,393,19
0,Cosmopolitan,5,6911,7315,9732,404,2821,404,6
3,Martini,10,7677,8078,9994,401,2317,401,5
24,Margarita,5,6972,7402,10097,430,3125,430,7
11,Gin and Tonic,10,8643,9019,10113,376,1470,376,3
25,Bloody Mary,10,7547,7946,10221,399,2674,399,6
14,Cider,5,9482,9830,10478,348,996,348,2
17,Cosmopolitan,5,7944,8327,10519,383,2575,383,6
26,Mojito,5,7550,7961,10545,411,2995,411,7
13,Bloody Mary,10,8093,8495,10638,402,2545,402,6
19,Gin and Tonic,10,9380,9737,10730,357,1350,357,3
4,Margarita,5,8015,8403,10895,388,2880,388,7
3,Beer,5,10104,10411,11013,307,909,307,2
15,Pina Colada,10,7466,7870,11044,404,3578,404,9
9,Margarita,5,8325,8705,11101,380,2776,380,7
29,Bloody Mary,10,8925,9280,11209,355,2284,355,6
28,Mojito,5,8555,8926,11219,371,2664,371,7
25,Cider,5,10371,10674,11230,303,859,303,2
23,Cosmopolitan,5,9042,9413,11271,371,2229,371,6
12,Martini,10,9574,9907,11363,333,1789,333,5
18,B52,10,3853,4274,11440,421,7587,421,19
10,Margarita,5,8954,9326,11466,372,2512,372,7
2,B52,10,4058,4478,11497,420,7439,420,19
11,Draft Beer,10,10223,10525,11574,302,1351,302,4
21,B52,10,4129,4518,11605,389,7476,389,19
15,Beer,5,11165,11399,11830,234,665,234,2
13,Draft Beer,10,10788,11049,11892,261,1104,261,4
10,Tequila shot,10,11546,11748,11954,202,408,202,1
24,Mojito,5,10177,10483,12072,306,1895,306,7
3,Draft Beer,10,11114,11322,12134,208,1020,208,4
21,Beer,5,11615,11794,12175,179,560,179,2
27,Pina Colada,10,9716,10046,12237,330,2521,330,9
28,Draft Beer,10,11330,11533,12283,203,953,203,4
15,Beer,5,11930,12093,12402,163,472,163,2
18,Martini,10,11451,11656,12525,205,1074,205,5
14,Pina Colada,10,10578,10874,12617,296,2039,296,9
27,Vodka shot,10,12357,12484,12632,127,275,127,1
20,B52,10,6798,7192,12647,394,5849,394,19
21,Beer,5,12275,12407,12673,132,398,132,2
29,Mojito,5,11359,11579,12683,220,1324,220,7
23,Pina Colada,10,11321,11517,12897,196,1576,196,9
24,Martini,10,12183,12319,12928,136,745,136,5
14,Cider,5,12737,12826,13046,89,309,89,2
13,Pina Colada,10,11992,12155,13185,163,1193,163,9
18,Martini,10,12635,12734,13215,99,580,99,5
20,Martini,10,12658,12750,13230,92,572,92,5
21,Martini,10,12773,12872,13276,99,503,99,5
18,Draft Beer,10,13326,13342,13473,16,147,16,4
27,B52,10,12635,12719,13549,84,914,84,19
27,Margarita,5,13560,13560,13671,0,111,0,7
