PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
2,Pina Colada,10,1260,1627,5546,367,4286,367,9
11,Pina Colada,10,1292,1673,5624,381,4332,381,9
1,Draft Beer,10,3784,4184,5948,400,2164,400,4
25,Red Wine,5,4749,5159,6036,410,1287,410,2
19,Tequila shot,10,5197,5629,6051,432,854,432,1
5,Bloody Mary,10,3157,3580,6206,423,3049,423,6
22,White Wine,5,5115,5521,6417,406,1302,406,2
17,Cider,5,5141,5567,6443,426,1302,426,2
26,Red Wine,5,5261,5691,6562,430,1301,430,2
3,Beer,5,5438,5861,6740,423,1302,423,2
16,Martini,10,4186,4602,6801,416,2615,416,5
0,Pina Colada,10,2538,2940,6847,402,4309,402,9
29,Cider,5,5650,6056,6888,406,1238,406,2
8,Pina Colada,10,2564,2987,6904,423,4340,423,9
15,Martini,10,4851,5263,7422,412,2571,412,5
25,Red Wine,5,6186,6598,7463,412,1277,412,2
20,Pina Colada,10,3169,3596,7525,427,4356,427,9
9,Cosmopolitan,5,4479,4886,7535,407,3056,407,6
26,Tequila shot,10,6712,7123,7566,411,854,411,1
28,Bloody Mary,10,4567,4979,7612,412,3045,412,6
4,Draft Beer,10,5476,5922,7658,446,2182,446,4
22,Cider,5,6568,6970,7822,402,1254,402,2
7,Martini,10,5311,5752,7899,441,2588,441,5
12,Bloody Mary,10,4869,5309,7915,440,3046,440,6
13,Margarita,5,4568,4994,8049,426,3481,426,7
16,Cider,5,6911,7290,8137,379,1226,379,2
17,Gin and Tonic,10,6544,6940,8198,396,1654,396,3
6,Margarita,5,4853,5278,8255,425,3402,425,7
26,Tequila shot,10,7570,7951,8332,381,762,381,1
19,Martini,10,6054,6464,8500,410,2446,410,5
2,Cosmopolitan,5,5667,6087,8525,420,2858,420,6
29,Gin and Tonic,10,6988,7396,8617,408,1629,408,3
11,Cosmopolitan,5,5744,6180,8642,436,2898,436,6
14,B52,10,700,875,8719,175,8019,175,19
20,Red Wine,5,7645,8054,8790,409,1145,409,2
12,Vodka shot,10,8065,8428,8805,363,740,363,1
10,Pina Colada,10,4670,5097,8821,427,4151,427,9
23,Pina Colada,10,4800,5216,8897,416,4097,416,9
6,Beer,5,8336,8693,9439,357,1103,357,2
29,Vodka shot,10,8727,9070,9454,343,727,343,1
5,Mojito,5,6356,6760,9525,404,3169,404,7
12,Tequila shot,10,8809,9161,9540,352,731,352,1
27,B52,10,1350,1751,9616,401,8266,401,19
20,Vodka shot,10,8940,9267,9647,327,707,327,1
0,Cosmopolitan,5,6967,7366,9672,399,2705,399,6
19,Red Wine,5,8610,8963,9697,353,1087,353,2
28,Martini,10,7762,8157,9910,395,2148,395,5
8,Margarita,5,7024,7443,9996,419,2972,419,7
14,Gin and Tonic,10,8729,9085,10087,356,1358,356,3
9,Bloody Mary,10,7586,7982,10103,396,2517,396,6
25,Mojito,5,7613,8013,10416,400,2803,400,7
13,Cosmopolitan,5,8129,8505,10457,376,2328,376,6
17,Bloody Mary,10,8309,8663,10624,354,2315,354,6
19,Cider,5,9848,10123,10695,275,847,275,2
20,Gin and Tonic,10,9650,9945,10801,295,1151,295,3
16,Margarita,5,8237,8591,10857,354,2620,354,7
15,Pina Colada,10,7532,7920,10872,388,3340,388,9
14,Beer,5,10197,10462,11004,265,807,265,2
2,Margarita,5,8576,8917,11029,341,2453,341,7
10,Bloody Mary,10,8941,9282,11090,341,2149,341,6
11,Mojito,5,8693,9039,11146,346,2453,346,7
18,B52,10,3864,4293,11222,429,7358,429,19
25,Cider,5,10527,10806,11262,279,735,279,2
23,Margarita,5,9017,9373,11318,356,2301,356,7
24,B52,10,4071,4499,11333,428,7262,428,19
21,B52,10,4143,4541,11363,398,7220,398,19
27,Cosmopolitan,5,9626,9915,11419,289,1793,289,6
28,Martini,10,10020,10290,11510,270,1490,270,5
13,Draft Beer,10,10507,10776,11647,269,1140,269,4
10,Beer,5,11240,11424,11839,184,599,184,2
27,Tequila shot,10,11469,11667,11870,198,401,198,1
9,Mojito,5,10253,10523,12077,270,1824,270,7
14,Draft Beer,10,11104,11282,12092,178,988,178,4
18,Draft Beer,10,11232,11399,12214,167,982,167,4
28,Beer,5,11621,11819,12224,198,603,198,2
24,Draft Beer,10,11343,11515,12270,172,927,172,4
8,Pina Colada,10,10076,10366,12285,290,2209,290,9
13,Beer,5,11747,11936,12295,189,548,189,2
3,B52,10,6840,7245,12447,405,5607,405,19
23,Martini,10,11398,11591,12508,193,1110,193,5
24,Vodka shot,10,12370,12482,12630,112,260,112,1
21,Mojito,5,11374,11546,12671,172,1297,172,7
18,Beer,5,12314,12422,12681,108,367,108,2
15,Pina Colada,10,10992,11196,12712,204,1720,204,9
11,Pina Colada,10,11256,11455,12803,199,1547,199,9
14,Martini,10,12193,12346,12879,153,686,153,5
3,Martini,10,12457,12574,13002,117,545,117,5
27,Pina Colada,10,11873,12057,13048,184,1175,184,9
15,Cider,5,12832,12899,13058,67,226,67,2
18,Martini,10,12782,12854,13167,72,385,72,5
3,Martini,10,13112,13141,13383,29,271,29,5
27,Draft Beer,10,13168,13203,13398,35,230,35,4
21,B52,10,12781,12838,13536,57,755,57,19
21,Margarita,5,13546,13546,13657,0,111,0,7
